,Date,User,Text
3929,July 25,houdini1,"dino001 said:
show previous quotes

""Fixing"" problems of your own creation.

2013 LX 570 2016 LS 460"
3930,July 25,houdini1,"houdini1 said:
show previous quotes

You guys need to catch up on the news. All those tariffs you keep referring to have been put on hold per agreement with E.U. as of today. The U.S. and E.U. put them on hold today and are working toward eliminating all tariffs, subsidies, etc.
2013 LX 570 2016 LS 460"
3931,July 25,dino001,"houdini1 said:


The former may be true, but don't proclaim victory on 30 yard line after a 4-yard run. So far we have one industrial manufacturer after another announcing moving production overseas for those products that were affected by retaliatory tariffs (Hog, now Polaris). What do you think will happen after another self-proclaimed victory, or even if it actually does result in some kind of concessions months down the road? Do you think those guys will bring it back here after they just opened it in Poland, Czechia, or Romania and enjoy labor that costs quarter or less than here? Fat chance.

This is what you get when you move without a plan, consideration, based on your own gut feeling and sycophants one page reports (as we heard repeatedly, one page is all the Genius needs).

2018 430i Gran Coupe"
3932,July 25,snakeweasel,"
A pretty interesting story: I had to go to Home Depot today and Mrs. j wanted to tag along. Said something about wanting to look at a light fixture for the laundry room and since there is an Aldi's close by she wanted to get some milk and another thing or two. For those not familiar with Aldi's, it is a discount food store of sorts (not a club like Sam's and Costco) but it carries mostly their own brand of stuff. FWIW, awhile back CR rated it within the top 20 grocery stores in the country. One of the things about Aldi's is you have to insert a quarter into a gizmo on the shopping cart to release a chain from the cart in front of it so that you can get your cart. Then when you return your cart and insert the chain from the cart in front, your quarter is ejected. At first thought it sounds kinda petty but after thinking about it, this insures that almost everyone returns their carts which insures less runaway carts in the parking lot. Today when I pulled in, I notice a very old pickup pulling into a space about 2 spaces over from me. This pickup looks like it is used on a farm and is beaten to hell and back. A woman jumps out and heads to the station where the carts are located and she gets there about 5 steps ahead of me. I see that she has what looks like a washer (it had a whole in the center of it like washers have) with small groves filed around the circumference of it. It pretty much looks likes a quarter except for the hole in the center of it. She's inserts it then pulls it out and inserts it again. Then she starts jiggling it around. All the while moaning that she can't get her cart. I said, ""I think you have to use a quarter"". She snaps back, ""I know that but this has worked before"". Then she reaches into her pocket and takes out another washer. That one didn't work either. She is now beside herself and says, ""they must have changed their carts or something because the last time, I had a hell of a time getting my washer back and one time it stole my washer altogether and I had to leave it in this thing"". Finally she reaches into her pocket and takes out a regulation quarter, inserts it (success) and dashes off quickly into the store. Mrs. j went ahead of me into the store and when I got to her I couldn't stop laughing. She wanted to know why so I told her the story. Wide eyed she said, ""what did she look like""? I described her and then she said, ""that's her over there and she's the one that almost ran me and this lady over (points to a woman across the aisle) running with her cart"". Maybe this counter fitter was afraid that the US Treasury Dept. is looking for her. And people talk about Wal-Mart shoppers. jmonroe
If the washer, or even a slug, is the same dimension of a quarter it will work. In a pinch, when I was quarterless, I have used washers. Since it returns to you when you return the cart no harm no foul. Once when I did that as I was returning the cart someone wanted to grab it and give me the quarter he was going to use, I refused it explaining that I used a washer. 
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3933,July 25,henryn,"
A pretty interesting story:

I had to go to Home Depot today and Mrs. j wanted to tag along. Said something about wanting to look at a light fixture for the laundry room and since there is an Aldi's close by she wanted to get some milk and another thing or two. For those not familiar with Aldi's, it is a discount food store of sorts (not a club like Sam's and Costco) but it carries mostly their own brand of stuff. FWIW, awhile back CR rated it within the top 20 grocery stores in the country. One of the things about Aldi's is you have to insert a quarter into a gizmo on the shopping cart to release a chain from the cart in front of it so that you can get your cart. Then when you return your cart and insert the chain from the cart in front, your quarter is ejected. At first thought it sounds kinda petty but after thinking about it, this insures that almost everyone returns their carts which insures less runaway carts in the parking lot.

jmonroe
They built an Aldi's in my neighborhood about a year ago. It's the only competition to the local HEB, and I can't say that I care for it very much. Where I live there are a lot of people who don't have cars, and they tend to steal the shopping carts. Or at least ""borrow"" them to roll their groceries home. The HEB put the automatic locking brakes on their carts to slow down the practice. Aldi's as you mentioned requires a quarter, which isn't much. The other day, on one of the side streets, I spotted about 20 shopping carts. I slowed down for a better look, and it was a whole string of Aldi shopping carts all locked together. Someone just stole the whole string!

2018 Ford F150 XLT Crew Cab, 2016 Chrysler Town & Country Touring"
3934,July 25,henryn,"oldfarmer50 said:
show previous quotes




Ants under your driveway?

You don't wanna mess with that!


I remember that movie, a great sci-fi creature feature. ""Them"", 1953, with James Arness (Marshall Dillon)

Oh I'll never have that problem! Part of my annual spring cleaning routine is setting off a small atomic blast in my driveway. ;b
Nah, you don't want to do that. All of those 1950's creature features were based on radiation from atomic blasts causing giant mutations. Ants, grasshoppers, rabbits, you name it, there was a creature feature based on it.

2018 Ford F150 XLT Crew Cab, 2016 Chrysler Town & Country Touring"
3935,July 25,houdini1,"dino001 said:
show previous quotes

The former may be true, but don't proclaim victory on 30 yard line after a 4-yard run. So far we have one industrial manufacturer after another announcing moving production overseas for those products that were affected by retaliatory tariffs (Hog, now Polaris). What do you think will happen after another self-proclaimed victory, or even if it actually does result in some kind of concessions months down the road? Do you think those guys will bring it back here after they just opened it in Poland, Czechia, or Romania and enjoy labor that costs quarter or less than here? Fat chance.

This is what you get when you move without a plan, consideration, based on your own gut feeling and sycophants one page reports (as we heard repeatedly, one page is all the Genius needs).

Trump had a plan and it worked !
2013 LX 570 2016 LS 460"
3936,July 25,dino001,"Aldi is not the best German discounter. Their stores have always been down the market in their own domestic market, so I can't see that culture to improve here that much. Lidl, on the other hand, is a different story. Their aim is different. Back in Poland, my mother is using them, she likes the stores and on my visits I confirm, they are small format, but good enough choice and quite decent quality. Stores are also clean and seem to be well run.
2018 430i Gran Coupe"
3937,July 25,dino001,"houdini1 said:
show previous quotes





Trump had a plan and it worked !
Just because you say it, it doesn't make it so. Worked were? So far I see higher steel prices and manufacturers leaving. How does that constitute working? Parallel universe?
2018 430i Gran Coupe"
3938,July 25,qbrozen,"henryn said:


Nah, you don't want to do that. All of those 1950's creature features were based on radiation from atomic blasts causing giant mutations. Ants, grasshoppers, rabbits, you name it, there was a creature feature based on it.

LOL. Yes, that is exactly why I made the joke. ;b
'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!"
3939,July 25,driver100,"houdini1 said:
show previous quotes





Trump had a plan and it worked !
The faithful will believe anything!

The experts say it won't work, but Mr you know who knows what is best... ideas just pop out of his head.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3940,July 25,fintail,"Any data to link about work towards eliminating subsidies? EU loves to subsidize, and the so-called right free marketeers in Murka just adore corporate welfare (like the upcoming farm bailout and myriad gifts given to ""capitalists"" large and small for decades).
houdini1 said:


"
3941,July 25,driver100,"I hate those places where you need a quarter for a shopping buggy. I get treated like their low-life regular customers. Plus, I never carry change on me. Quarters I save in my console for meters and car washes. We don't have pennies anymore in Canada....what a waste of time. Nickels are almost useless now too, and dimes.....ah, what can you buy for a dime? In Canada we have 41 and $2 coins....great for the car wash.....those I save. Pennies, nickels and dimes I just put them in a drawer.....maybe one day they will add up to $50.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3942,July 25,dino001,"driver100 said:

The faithful will believe anything!
The experts say it won't work, but Mr you know who knows what is best... ideas just from pop out of his head.
Magical thinking. Just like magic - abracadabra and it's working... All you need is just a tweet to proclaim it working. Call in Kellyann - she will give you alternative facts.

2018 430i Gran Coupe"
3943,July 25,tbirdmarco,
3944,July 25,roadburner,"
A pretty interesting story: I had to go to Home Depot today and Mrs. j wanted to tag along. Said something about wanting to look at a light fixture for the laundry room and since there is an Aldi's close by she wanted to get some milk and another thing or two. For those not familiar with Aldi's, it is a discount food store of sorts (not a club like Sam's and Costco) but it carries mostly their own brand of stuff. FWIW, awhile back CR rated it within the top 20 grocery stores in the country. One of the things about Aldi's is you have to insert a quarter into a gizmo on the shopping cart to release a chain from the cart in front of it so that you can get your cart. Then when you return your cart and insert the chain from the cart in front, your quarter is ejected. At first thought it sounds kinda petty but after thinking about it, this insures that almost everyone returns their carts which insures less runaway carts in the parking lot. Today when I pulled in, I notice a very old pickup pulling into a space about 2 spaces over from me. This pickup looks like it is used on a farm and is beaten to hell and back. A woman jumps out and heads to the station where the carts are located and she gets there about 5 steps ahead of me. I see that she has what looks like a washer (it had a whole in the center of it like washers have) with small groves filed around the circumference of it. It pretty much looks likes a quarter except for the hole in the center of it. She's inserts it then pulls it out and inserts it again. Then she starts jiggling it around. All the while moaning that she can't get her cart. I said, ""I think you have to use a quarter"". She snaps back, ""I know that but this has worked before"". Then she reaches into her pocket and takes out another washer. That one didn't work either. She is now beside herself and says, ""they must have changed their carts or something because the last time, I had a hell of a time getting my washer back and one time it stole my washer altogether and I had to leave it in this thing"". Finally she reaches into her pocket and takes out a regulation quarter, inserts it (success) and dashes off quickly into the store. Mrs. j went ahead of me into the store and when I got to her I couldn't stop laughing. She wanted to know why so I told her the story. Wide eyed she said, ""what did she look like""? I described her and then she said, ""that's her over there and she's the one that almost ran me and this lady over (points to a woman across the aisle) running with her cart"". Maybe this counter fitter was afraid that the US Treasury Dept. is looking for her. And people talk about Wal-Mart shoppers. jmonroe
I like those machines. It encourages lazy morons to return their cart just like a civilized person. 
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3945,July 25,houdini1,"LOL, if Trump walked on water you guys would say look, he can't swim.
2013 LX 570 2016 LS 460"
3946,July 25,snakeweasel,"
Having announced and doing it are two different things. Not enough time has passed since all this started to make many of these announcements irrevocable.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3947,July 25,explorerx4,"@jmonroe,
Happy Birthday and I when I picture you, I'm thinking Don Rickles, not Rodney or Roger.
2017 Ford Fusion SE 2017 Ford F-150 Limited"
3948,July 25,venture,"explorerx4 said:
@jmonroe,
Happy Birthday and I when I picture you, I'm thinking Don Rickles, not Rodney or Roger.
Uh oh. Now you've gone and done it. He's a Dean Martin look-a-like.
2018 Legacy 3.6R, 2015 Crosstrek, 2015 Forester"
3949,July 25,oldfarmer50,"Politics:

Even though I strongly agree with one side of the argument, please take it to some other forum. I want to read about cars not listen to snarky comments.

Hosts?
2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3950,July 25,dino001,"

Having announced and doing it are two different things. Not enough time has passed since all this started to make many of these announcements irrevocable.
Fair enough, but prolong it, throw in ten other threats, and retaliations and the announcements will become reality. 50 percent higher steel price in the US vs. other countries is reality right now. I just read of a nail factory that had huge layoffs and is under stress to possibly close altogether, as their input cost overwhelmed the profit vs. imported nails. So to “fix” that now we can of course levy tariffs on imported nails, then it’s of course items that used nails as input product and the cycle goes on.
2018 430i Gran Coupe"
3951,July 26,berri,"I believe it won't go all the way and is a lot of short term bluff and bluster, but if it does it certainly economically has the potential for very negative effects like Nixonomics leading to stagflation several years down the road. If you haven't been around long enough to experience stagflation, it will impact most everyone and not lead to happy consequences for most. The car industry was whipped very harshly by it all and looks to be potentially victimized again if economic sanity doesn't prevail."
3952,July 26,roadburner,"oldfarmer50 said:
Politics:

Even though I strongly agree with one side of the argument, please take it to some other forum. I want to read about cars not listen to snarky comments.

Hosts?
I agree. As long as both sides receive the same treatment.
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3953,July 26,jmonroe,"explorerx4 said:
@jmonroe,
Happy Birthday and I when I picture you, I'm thinking Don Rickles, not Rodney or Roger.


jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3954,July 26,abacomike,"
I guess they don’t care about those of us who refuse to see this forum disintegrate into political “combat”! ENOUGH!!!!!!!!
2018 Mercedes S450"
3955,July 26,abacomike,"Happy Birthdat jmonroe.  Many healthy any happy more!
2018 Mercedes S450"
3956,July 26,abacomike,"Was talking with my son an hour ago.  It hit 118 F today and they forecast 120 F for tomorrow.  They are under severe heat warnings until Saturday.  He’s anxious to come here and get out of that heat.  I keep telling him, “...son, it’s all relative - humidity that is!  95 F here with 75% humidity isn’t that much better!”  But when it hits 120 F out there, you can cook right on the hood of your car. 
2018 Mercedes S450"
3957,July 25,stickguy,"I don't need a sign. I just have a large, very loud dog. if I don't want to bother with the solicitors, I just don't tell him to stop barking and go lay down.
2018 Hyundai Elantra Sport (mine), and 2013 Acura RDX AWD (wife's)"
3958,July 25,driver100,"Our problem is although Gigi is capable of barking she never does. Since she is only 11 pounds no one is scared of her.
This is the day they are supposed to be in the neighborhood, I am going to tell them it is the worst marketing program possible for their service.
Leave a card in the mailbox that I can save in case I need your service....and give me a discount if I call you.

He told me how ants could be under my driveway and they will start to breakthrough the cement, and how there could be ants making nests in my 10 year old house. Scare Techniques....try them on someone else. It probably costs less to get the work done when needed, than to do preventative work on everything. Bah, humbug!
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3959,July 25,oldfarmer50,"driver100 said:
Our problem is although Gigi is capable of barking she never does. Since she is only 11 pounds no one is scared of her.
This is the day they are supposed to be in the neighborhood, I am going to tell them it is the worst marketing program possible for their service.
Leave a card in the mailbox that I can save in case I need your service....and give me a discount if I call you.

He told me how ants could be under my driveway and they will start to breakthrough the cement, and how there could be ants making nests in my 10 year old house. Scare Techniques....try them on someone else. It probably costs less to get the work done when needed, than to do preventative work on everything. Bah, humbug!
Ants under your driveway?

You don't wanna mess with that!


2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3960,July 25,qbrozen,"Oh I'll never have that problem! Part of my annual spring cleaning routine is setting off a small atomic blast in my driveway. ;b
'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!"
3961,July 25,ab348,"xwesx said:
<
Later, she also had a 1992 Plymouth Sundance, a 1973 K5 Blazer, and a 1974 Pinto station wagon. Seriously, EVERY SINGLE ONE OF THEM was a two-door! I swear, the woman loved to torture us (this was probably the mildest form of her tortures). However, she's a much better grandmother than she ever was a mother. She even has four-door cars now.
I remember my mom saying when I was a tyke that she liked two-door cars because she could put us kids in the back seat and not worry about us opening a door while driving and having us fall out.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
3962,July 25,suydam,"But putting them back there, with a car seat, is a real back crusher. I was very happy when we could get a 4 door vehicle!
'14 Buick Encore Convenience
'17 Chevy Volt Premiere"
3963,July 25,Mr_Shiftright,"graphicguy said:
show previous quotes








They must be making the rounds. Same Terminex company came around ringing my door bell last week. From Cutco knives to pest control. Is it me?
I experienced the oldest scam in the book. Guy knocks on my door wearing a safety vest and an ID badge (of sorts) saying that his company is doing some paving down the street and they have some leftover asphalt in case I wanted to repair my driveway. I said ""you must be kidding"" and closed the door in his face, and called the police before some poor old guy or lady gets robbed in the neighborhood.
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3964,July 25,iluvmysephia1,"Sergio Marchionne, former CEO of Fiat-Chrysler, dead at 66 years of age due to complications from shoulder surgery.

https://www.msn.com/en-us/autos/news/sergio-marchionne-dead-at-66-his-legacy-at-fiat-chrysler/ar-BBL0EFG
2011 Kia Soul Sport 5-speed"
3965,July 25,Mr_Shiftright,"Another Article /Video from Automotive News:
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3966,July 25,imidazol97,"Scams?
Yesterday I got a survey email from the local newspaper, the Dayton Daily Nothing, offering $500 if I am picked after filling out a survey. I assumed the survey would be about the poorly done newspaper and their bias problems. The paper has made it impossible to give comments on their articles so I thought this could be interesting. Instead The very beginning of the survey verified email address and next page was a full page of all kinds of demographic information, including race, income, and several other things stopping short of social security number and mother's maiden name. That was probably on the next page that I never saw because I cancelled out.

With all the exposures about how the Alphabets, Google & all, and Facebook have collected information and then released or sold it to favored customers, there's no way I'm giving personal info to the local failing daily paper.
BTW, I don't subscribe to the paper. I get an epaper access because a friend subscribes to the paper version and gets 5 email access copies to give away to friends.

2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
3967,July 25,fintail,"Interesting taste in cars. I kind of like those captive import Challenger/Sapporo twins, seldom seen anymore.

When I was a little kid, my mom had a big 70s T-Bird, but for most of the time it was in the family, I think I was young enough to climb through/over the seats with little effort (as an aside, white leather might not be the best choice for a car hauling kids). It was eventually replaced with a Tempo sedan, she hasn't had a 2 door car since.


The machines, or the methods of torture?

Since this is an auto forum, I'll go with the cars.... Wow. I'm finding it difficult to remember!

Let's see.... I think an early '70s Charger was the first one. I remember it was this fastback-looking beast with tall black vinyl bucket seats, exterior was sorta cat-poop brown and it had at least one fender that was primer only. That's the car in which I learned the value of a seatbelt (different story)!

My mother also had a pair of those Mitsubishi-made late 70s Dodge Challengers (one silver, one blue). Hahaha; my brother and I knocked one of them out of gear on a hill once and had a close call. Strangely enough, several years later my younger brother did the same thing and ended up taking out a neighbor's white picket fence with it, narrowly missing their parked cars.

And, then she had two Trans Ams: A 1979 and a 1984. Thankfully, the drive-in visits were over before either of those cars came into her possession.

Later, she also had a 1992 Plymouth Sundance, a 1973 K5 Blazer, and a 1974 Pinto station wagon. Seriously, EVERY SINGLE ONE OF THEM was a two-door! I swear, the woman loved to torture us (this was probably the mildest form of her tortures). However, she's a much better grandmother than she ever was a mother. She even has four-door cars now."
3968,July 25,qbrozen,'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!
3969,July 25,driver100,"
JMonroe could take a lesson from you Q.....keep posts nice and brief.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3970,July 25,ab348,"It sounded grave over the weekend and it turned out it was. A report I read this morning was that there was a soft-tissue sarcoma (cancer) in the shoulder and that during recuperation he experienced an embolism that ultimately did him in.

He did not seem to be the kind of person who would live to a ripe old age what with his chain-smoking and espresso-guzzling until the last year or so, and his workaholic habits. Still, it is very sad as he did a remarkable job.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
3971,July 25,jmonroe,"
show previous quotes








I experienced the oldest scam in the book. Guy knocks on my door wearing a safety vest and an ID badge (of sorts) saying that his company is doing some paving down the street and they have some leftover asphalt in case I wanted to repair my driveway. I said ""you must be kidding"" and closed the door in his face, and called the police before some poor old guy or lady gets robbed in the neighborhood.
C'mon, be honest, wasn't the biggest tip off because you have a concrete driveway?

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3972,July 25,driver100,"
show previous quotes








I experienced the oldest scam in the book. Guy knocks on my door wearing a safety vest and an ID badge (of sorts) saying that his company is doing some paving down the street and they have some leftover asphalt in case I wanted to repair my driveway. I said ""you must be kidding"" and closed the door in his face, and called the police before some poor old guy or lady gets robbed in the neighborhood.
You mean you didn't take him up on his offer to pave your driveway for a ridiculously low price. Sounds logical to me, he was doing a neighbors drive, since they are incompetent they mixed too much cement, now they want to pour it on your drive to save them from transporting back to their warehouse. Who would turn down a deal like that?
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3973,July 25,isellhondas,"


I can relate to your feeling of loss. There are ""just cats"" and special ones like Fred. You did your best for him. This is why we have no pets. It's too hard to lose them!"
3974,July 25,graphicguy,"No real surprises here. Of note, the Toyota GTS-16 was a car that was a daily driver and one that I autox’d on the weekend for 5 years. Never had ANYTHING go wrong with it. It was EXACTLY like the one pictured in the article....

https://www.roadandtrack.com/car-culture/classic-cars/g22546146/best-classic-cars-for-daily-driving/?slide=11
2018 Acura TLX SH AWD ASpec"
3975,July 25,driver100,"



I can relate to your feeling of loss. There are ""just cats"" and special ones like Fred. You did your best for him. This is why we have no pets. It's too hard to lose them!

Isell, you must be a slow reader.....you are about 2 months behind in your post reading.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3976,July 25,jmonroe,"ab348 said:
show previous quotes

I remember my mom saying when I was a tyke that she liked two-door cars because she could put us kids in the back seat and not worry about us opening a door while driving and having us fall out.
OK @ab, you owe us an explanation.

So how were you able to overcome your mother's safeguard of placing you in the rear seats of her 2 door cars? We've all enjoyed reading your posts over the years, however, a few indicate that you not only fell out but that you landed on your head.

Happy Birthday tomorrow. Mine is today and Mrs. j wanted to know what I wanted and before I even had a chance to answer she said, ""NO CARS"". Honest, I wasn't even thinking about saying that.

Sometimes she makes me feel like Roger Dangerfield.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3977,July 25,roadburner,"graphicguy said:
No real surprises here. Of note, the Toyota GTS-16 was a car that was a daily driver and one that I autox’d on the weekend for 5 years. Never had ANYTHING go wrong with it. It was EXACTLY like the one pictured in the article....

https://www.roadandtrack.com/car-culture/classic-cars/g22546146/best-classic-cars-for-daily-driving/?slide=11
I read that as well, any of those cars would be a fine choice. If I didn't already have the Clubman I'd probably hunt down an E30 325i or 318is to use as my DD when I go back to work.
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3978,July 25,ab348,"

OK @ab, you owe us an explanation.

So how were you able to overcome your mother's safeguard of placing you in the rear seats of her 2 door cars? We've all enjoyed reading your posts over the years, however, a few indicate that you not only fell out but that you landed on your head.
Well, she didn't take into account how we could outwit the windows...


Happy Birthday tomorrow. Mine is today and Mrs. j wanted to know what I wanted and before I even had a chance to answer she said, ""NO CARS"". Honest, I wasn't even thinking about saying that.

Sometimes she makes me feel like Roger Dangerfield.

jmonroe
Thank you! Hope you are having a good day!

2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
3979,July 25,thebean,"
show previous quotes

OK @ab, you owe us an explanation.

So how were you able to overcome your mother's safeguard of placing you in the rear seats of her 2 door cars? We've all enjoyed reading your posts over the years, however, a few indicate that you not only fell out but that you landed on your head.

Happy Birthday tomorrow. Mine is today and Mrs. j wanted to know what I wanted and before I even had a chance to answer she said, ""NO CARS"". Honest, I wasn't even thinking about saying that.

Sometimes she makes me feel like Roger Dangerfield.

jmonroe
Apparently, Roger was Rodney's more wordy, less funny brother.
2015 Honda Accord EX, 2017 Honda Civic EX-T"
3980,July 25,snakeweasel,"
You beat me to it, I was going to say Roger was the one that got respect. 

On  car note:

""My car is a piece of junk, every Sunday I take my family out for a push. But I bought the perfect second car, I bought a tow truck."" - Rodney Dangerfield.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3981,July 25,driver100,"


Happy BDay Tomorrow JM. If your wife takes you to Denny's do NOT get the seniors Tilapia dinner....I repeat, do NOT get the seniors Tilapia dinner.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3982,July 25,jmonroe,"thebean said:
show previous quotes









Apparently, Roger was Rodney's more wordy, less funny brother.
No, I said it right. Roger was Rodney's brother who was tortured by his wife.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3983,July 25,jmonroe,"driver100 said:
show previous quotes




Happy BDay Tomorrow JM. If your wife takes you to Denny's do NOT get the seniors Tilapia dinner....I repeat, do NOT get the seniors Tilapia dinner.
Don't worry, there is NO chance of Denny's ever seeing me.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3984,July 25,houdini1,"Looks like an agreement is imminent on tariffs between U.S. and E.U.
2013 LX 570 2016 LS 460"
3985,July 25,fintail,It's been a nice distraction from Vladdie and Robbie
3986,July 25,driver100,"$12 billion in subsidies to farmers to make up for the money they will lose from tariffs. So, the tax payers will reimburse the farmers. Isn't this communism?
And that isn't even considering the money going to be lost when the tariffs hit the auto industry!
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3987,July 24,tbirdmarco,
3988,July 24,xwesx,"abacomike said:
No one watched movies in drive-ins back then - tough to see anything from the back seat if you know what I mean!  
I know what you mean! I only went to a drive in a few times when I was very young, but I was always in the back seat and it was very difficult to see the screen from there.
2014 Audi Q7 TDI, 2008 and 2013 Subaru Forester(s), 1969 Chevrolet C20 Pickup, 1969 Ford Econoline 100, 1976 Ford F250 Pickup"
3989,July 24,xwesx,"graphicguy said:

I actually put the limiter back on. 20 MPH on a bike is plenty for me.

Now, in my youth, when I was riding motor cycles regularly, there wasn't enough speed that could satisfy me.

I never said I was the brightest bulb in the lamp! Surprised I'm still in (relatively) good shape as a result.
I may not be speaking for everyone here, but I think that most of us can look back on some of the things we have done and feel rather thankful / surprised that we made it this far.

As for bike speeds, I can see why they would include limits for machines that are not self-powered. However, I typically ride my bike at 20 mph or more on flats, and DEFINITELY far faster than that down hills. As long as I'm the one expending the effort, I'll go however fast I want. It is rare that speed is in excess of the auto limit, but it does happen now and again!
2014 Audi Q7 TDI, 2008 and 2013 Subaru Forester(s), 1969 Chevrolet C20 Pickup, 1969 Ford Econoline 100, 1976 Ford F250 Pickup"
3990,July 24,houdini1,"driver100 said:


show previous quotes

WOW, I am not normally a big C&W fan but I love what those guys can do with those instruments.

My only question, which one is JMonroe or does he bring the guys a drink after they perform?
Here are some of my favorite lyrics from an old song by Waylon Jennings:

You can hear the Grand 'Ol Opry in Nashville Tennessee
It's the home of country music, on that we all agree
But when you cross that 'Ol Red River Hoss, that just don't mean a thing
Cause when you're down in Texas, Bob Wills is still the King....
2013 LX 570 2016 LS 460"
3991,July 24,graphicguy,"
show previous quotes











Most states require that ebikes that can go faster than 20 MPH to be registered and licensed and the rider needing an endorsement on their license.

You're right. Same in OH. But, I think they skirt this by claiming it's delivered with a 20 MPH speed limit, but have ways of getting around the issue by limiting the speed with software. Once you find out how to ""undo"" the artificial limiter, you're off to the races.

But you know....skinny little tires, limited braking....20 mph on a bicycle is fast enough....you hit one little rock, or catch a groove in the road and you're in for it---as we say in the motorcycle world---""a few seconds on the Belt Sander of Life"".


No disagreement. I removed the software limiter on mine. Got it up to 35 MPH. At first it was a hoot. But, as you say, once you realize one blow out, one unexpected rock on the roadway, one pothole you didn't anticipate, and you're doing a not so graceful exit off the seat of the bike into blacktop, a telephone pole, a car, or Lord only knows what else.....at 35 MPH, with nothing but a flimsy helmet protecting you.

I actually put the limiter back on. 20 MPH on a bike is plenty for me.

Now, in my youth, when I was riding motor cycles regularly, there wasn't enough speed that could satisfy me.

I never said I was the brightest bulb in the lamp! Surprised I'm still in (relatively) good shape as a result.

On downhill stretches bike racers can hit or even exceed 55 MPH. During the last Olympics bike races actually put ran the motorcycles that were recording the race on the down hill sections. I have approached 50 on a down hill sprint, that was a rush.




Nope...not doing that. Pretty cool to watch, though. Actually, the brakes on my bike a tons better than what I road as a kid. I have hydraulic disks, slotted rotors and dual piston calipers.

This, vs a small piece of rubber rubbing on a steel rim to slow me down when I was younger. Or, even worse, coaster brakes.
2018 Acura TLX SH AWD ASpec"
3992,July 24,jmonroe,"
I know what you mean! I only went to a drive in a few times when I was very young, but I was always in the back seat and it was very difficult to see the screen from there.
Well, if you really wanted to see the flick, all you had to do was pop your head above the front seat but we all know there ain't no fun in doing that.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
